project,full,0.1 time avg,0.1 time std,0.25 time avg,0.25 time std,0.5 time avg,0.5 time std
scribejava/scribejava-core,44.488844871520996,9.12373707294464,0.17857098180316963,9.52526551882426,0.09181378909453168,10.48866233030955,0.1270950834243294
commons-codec,758.8100743293762,80.91749931971232,4.665599565877105,84.23323873678844,2.541101691475721,89.82495117982229,1.3655523654491368
commons-io,57.4043550491333,389.549183901151,6.063425293617068,393.4884084145228,1.2213752933357984,394.41223010222,2.7179711549596
google-auto-service,51.45524072647095,2.480294664700826,0.078710081820579,2.507105827331543,0.07814128805775733,2.575972596804301,0.09184628823507394
google-auto-value,3.1476194858551025,31.206678144137065,0.27363274426883344,33.95994024276733,0.28408725429815074,35.836246434848,1.2042352306643
google-auto-factory,469.0618555545807,8.508365154266357,0.12301946827252154,8.997561605771383,0.10230299901146715,9.9248815536499,0.3268203834352
google-auto-common,431.7264177799225,9.02828562259674,0.0804156152130407,9.560201398531596,0.08322620990399836,10.378437972069,0.25571745547072
commons-cli,147.2467098236084,35.9658597389857,0.9573343695399362,36.121380440394084,0.40454904652560875,,38.338288180033366,1.2917131730738933
commons-text,2863.256895542145,123.16866937478383,2.3721245679523455,124.89371987978618,1.6015903139567098,136.15900742212932,2.388032532499163
